tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt88036706,The Tenderfeet,The Tenderfeet,1949,30,Western,7.5,78,10,producer,producer,1,9,Jack Chertok,1906,1995,"producer,miscellaneous"
tt22555618,Cannonball McKay,Cannonball McKay,1949,23,Western,7.5,90,9,producer,producer,1,16,Jack Chertok,1906,1995,"producer,miscellaneous"
tt38831749,Enter the Lone Ranger,Enter the Lone Ranger,1949,30,Western,7.7,238,8,producer,producer,1,1,Jack Chertok,1906,1995,"producer,miscellaneous"
tt22752359,Finders Keepers,Finders Keepers,1949,23,Western,7.3,73,9,producer,producer,1,13,Jack Chertok,1906,1995,"producer,miscellaneous"
tt17590748,High Heels,High Heels,1949,23,Western,7.7,77,10,producer,producer,1,10,Jack Chertok,1906,1995,"producer,miscellaneous"
tt98297902,Old Joes Sister,Old Joes Sister,1949,23,Western,7.5,82,9,producer,producer,1,15,Jack Chertok,1906,1995,"producer,miscellaneous"
tt63668593,Pete and Pedro,Pete and Pedro,1949,25,Western,7.8,93,9,producer,producer,1,7,Jack Chertok,1906,1995,"producer,miscellaneous"
tt31022141,Return of the Convict,Return of the Convict,1949,23,Western,7.7,74,10,producer,producer,1,12,Jack Chertok,1906,1995,"producer,miscellaneous"
tt40917910,Rustlers Hideout,Rustlers Hideout,1949,30,Western,7.7,97,9,producer,producer,1,5,Jack Chertok,1906,1995,"producer,miscellaneous"
tt59828404,Six Guns Legacy,Six Guns Legacy,1949,26,Western,8.1,69,10,producer,producer,1,11,Jack Chertok,1906,1995,"producer,miscellaneous"
tt19981217,The Legion of Old Timers,The Legion of Old Timers,1949,26,Western,7.7,117,9,producer,producer,1,4,Jack Chertok,1906,1995,"producer,miscellaneous"
tt89822325,The Lone Ranger Fights On,The Lone Ranger Fights On,1949,23,Western,7.7,162,8,producer,producer,1,2,Jack Chertok,1906,1995,"producer,miscellaneous"
tt98573901,The Lone Rangers Triumph,The Lone Rangers Triumph,1949,23,Western,7.5,140,8,producer,producer,1,3,Jack Chertok,1906,1995,"producer,miscellaneous"
tt59753132,The Masked Rider,The Masked Rider,1949,30,Western,7.9,86,9,producer,producer,1,14,Jack Chertok,1906,1995,"producer,miscellaneous"
tt37774531,The Renegades,The Renegades,1949,26,Western,7.5,84,10,producer,producer,1,8,Jack Chertok,1906,1995,"producer,miscellaneous"
tt46519693,War Horse,War Horse,1949,25,Western,7.5,90,9,producer,producer,1,6,Jack Chertok,1906,1995,"producer,miscellaneous"
tt94950769,The Tenderfeet,The Tenderfeet,1949,30,Western,7.5,78,6,writer,creator,1,9,George W. Trendle,1884,1972,"writer,producer"
tt32175720,Cannonball McKay,Cannonball McKay,1949,23,Western,7.5,90,6,writer,creator,1,16,George W. Trendle,1884,1972,"writer,producer"
tt93388305,Enter the Lone Ranger,Enter the Lone Ranger,1949,30,Western,7.7,238,6,writer,creator,1,1,George W. Trendle,1884,1972,"writer,producer"
tt38995839,Finders Keepers,Finders Keepers,1949,23,Western,7.3,73,6,writer,creator,1,13,George W. Trendle,1884,1972,"writer,producer"
