tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt81064472,Dead Ernest,Dead Ernest,1949,30,"Drama,Mystery,Thriller",6.6,48,9,writer,from an original radio script by,1,8,Merwin Gerard,1917,1995,"writer,producer,miscellaneous"
tt65003248,Closeup,Closeup,1950,30,"Drama,Romance",7.1,10,6,writer,by,1,35,Merwin Gerard,1917,1995,"writer,producer,miscellaneous"
tt32146583,Border City,Border City,1951,30,"Family,Western",6.6,6,7,producer,producer,2,9,Wesley Barry,1907,1994,"assistant_director,actor,producer"
tt93705742,Hepsibah,Hepsibah,1951,30,"Family,Western",6.6,8,7,producer,producer,2,8,Wesley Barry,1907,1994,"assistant_director,actor,producer"
tt23792073,The Lady School Teacher,The Lady School Teacher,1951,30,"Family,Western",7.2,6,8,producer,producer,2,3,Wesley Barry,1907,1994,"assistant_director,actor,producer"
tt62319616,Ghost Town Story,Ghost Town Story,1951,30,"Family,Western",7.3,7,7,producer,producer,1,10,William F. Broidy,1915,1959,"producer,writer"
tt99519737,Indian Bureau Story,Indian Bureau Story,1951,25,"Family,Western",7.4,6,8,producer,producer,1,6,William F. Broidy,1915,1959,"producer,writer"
tt28537174,Indian Bureau Story,Indian Bureau Story,1951,25,"Family,Western",7.4,6,6,writer,screenplay,1,6,Melvin Levy,1902,1980,"writer,soundtrack,miscellaneous"
tt51452319,The Rock Springs Rustlers,The Rock Springs Rustlers,1951,30,"Family,Western",7.5,9,6,writer,original screen play,1,2,Melvin Levy,1902,1980,"writer,soundtrack,miscellaneous"
tt89379736,The Lady School Teacher,The Lady School Teacher,1951,30,"Family,Western",7.2,6,7,writer,screenplay,2,3,Todhunter Ballard,1903,1980,writer
tt33676527,The Rock Springs Rustlers,The Rock Springs Rustlers,1951,30,"Family,Western",7.5,9,7,producer,producer,1,2,Leonard S. Picker,1910,1961,"producer,writer"
tt35476250,Double Trouble,Double Trouble,1952,30,"Action,Adventure,Crime",7.2,144,7,producer,producer,1,15,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt64553564,Mystery of the Broken Statues,Mystery of the Broken Statues,1952,25,"Action,Adventure,Crime",7.1,201,7,producer,producer,1,4,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt12392321,Night of Terror,Night of Terror,1952,26,"Action,Adventure,Crime",7.5,203,7,producer,producer,1,6,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt82835946,No Holds Barred,No Holds Barred,1952,30,"Action,Adventure,Crime",7.3,166,7,producer,producer,1,11,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt73350292,Rescue,Rescue,1952,30,"Action,Adventure,Crime",7.0,165,7,producer,producer,1,9,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt88043130,Superman on Earth,Superman on Earth,1952,28,"Action,Adventure,Crime",8.1,333,8,producer,producer,1,1,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt77824302,The Birthday Letter,The Birthday Letter,1952,30,"Action,Adventure,Crime",7.4,186,7,producer,producer,1,7,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt82142523,The Case of the Talkative Dummy,The Case of the Talkative Dummy,1952,26,"Action,Adventure,Crime",6.9,206,8,producer,producer,1,3,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt19997180,The Deserted Village,The Deserted Village,1952,30,"Action,Adventure,Crime",7.4,160,8,producer,producer,1,12,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt17084035,The Haunted Lighthouse,The Haunted Lighthouse,1952,26,"Action,Adventure,Crime",7.2,250,7,producer,producer,1,2,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt91561055,The Mind Machine,The Mind Machine,1952,30,"Action,Adventure,Crime",7.5,179,8,producer,producer,1,8,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt32492156,The Monkey Mystery,The Monkey Mystery,1952,25,"Action,Adventure,Crime",7.0,189,9,producer,producer,1,5,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt67523209,The Secret of Superman,The Secret of Superman,1952,30,"Action,Adventure,Crime",7.7,167,8,producer,producer,1,10,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt59693763,The Stolen Costume,The Stolen Costume,1952,30,"Action,Adventure,Crime",8.3,214,7,producer,producer,1,13,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt97950311,Treasure of the Incas,Treasure of the Incas,1952,30,"Action,Adventure,Crime",7.1,141,7,producer,producer,1,14,Bernard Luber,1906,1981,"producer,casting_director,writer"
tt35289869,Night of Terror,Night of Terror,1952,26,"Action,Adventure,Crime",7.5,203,6,writer,writer,1,6,Ben Peter Freeman,1901,1992,writer
tt20084413,The Deserted Village,The Deserted Village,1952,30,"Action,Adventure,Crime",7.4,160,6,writer,writer,1,12,Ben Peter Freeman,1901,1992,writer
tt26263608,The Monkey Mystery,The Monkey Mystery,1952,25,"Action,Adventure,Crime",7.0,189,7,writer,writer,1,5,Ben Peter Freeman,1901,1992,writer
tt82025817,The Stolen Costume,The Stolen Costume,1952,30,"Action,Adventure,Crime",8.3,214,6,writer,writer,1,13,Ben Peter Freeman,1901,1992,writer
tt80812191,Double Trouble,Double Trouble,1952,30,"Action,Adventure,Crime",7.2,144,8,producer,producer,1,15,Robert Maxwell,1908,1971,"producer,miscellaneous,writer"
tt81347425,Mystery of the Broken Statues,Mystery of the Broken Statues,1952,25,"Action,Adventure,Crime",7.1,201,8,producer,producer,1,4,Robert Maxwell,1908,1971,"producer,miscellaneous,writer"
