tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt38040334,Series Premiere,Series Premiere,1951,30,Comedy,8.4,9,9,writer,writer,1,1,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt13586226,The Skeltons at Home,The Skeltons at Home,1951,30,Comedy,8.4,14,9,writer,writer,1,13,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt36452575,Clean Politics,Clean Politics,1951,30,Comedy,7.6,9,10,writer,writer,1,12,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt70704805,Stagecoach Robbery,Stagecoach Robbery,1952,30,Comedy,7.7,9,9,cinematographer,director of photography,2,3,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt62859787,Fancy Footwork,Fancy Footwork,1952,30,Comedy,7.4,19,9,writer,writer,1,15,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt99383208,How to Make a Salad,How to Make a Salad,1952,30,Comedy,7.0,13,9,writer,writer,1,23,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt10569065,Stagecoach Robbery,Stagecoach Robbery,1952,30,Comedy,7.7,9,8,writer,writer,2,3,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt38516406,Live in San Francisco,Live in San Francisco,1952,30,Comedy,8.0,9,10,writer,writer,1,32,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt73932102,The DriveIn Movie,The DriveIn Movie,1952,30,Comedy,7.1,9,8,writer,written by,2,6,Biff McGuire,1926,2021,"actor,writer"
tt46093700,The Day Man,The Day Man,1953,26,"Action,Crime,Drama",6.4,11,8,producer,producer,4,33,Edward Montagne,1912,2003,"producer,production_manager,director"
tt36172567,Doll Bandit,Doll Bandit,1953,30,"Action,Crime,Drama",7.2,19,8,producer,producer,4,35,Edward Montagne,1912,2003,"producer,production_manager,director"
tt93145501,The Wire Tappers,The Wire Tappers,1953,25,"Action,Crime,Drama",5.6,9,8,producer,producer,4,42,Edward Montagne,1912,2003,"producer,production_manager,director"
tt26655533,Washington Story,Washington Story,1953,30,"Action,Crime,Drama",6.0,9,9,producer,producer,4,36,Edward Montagne,1912,2003,"producer,production_manager,director"
tt93437887,Rin Tin Tin and the Ancient Mariner,Rin Tin Tin and the Ancient Mariner,1954,26,"Family,Western",7.0,12,7,cinematographer,director of photography,1,10,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt71547032,Blood Brothers,Blood Brothers,1954,30,"Family,Western",7.0,20,8,cinematographer,director of photography,1,12,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt18788625,The Case of the Bad Bargain,The Case of the Bad Bargain,1954,26,"Crime,Drama",7.0,9,6,writer,writer,5,12,Alvin Boretz,1919,2010,"writer,miscellaneous,script_department"
tt70854459,The Case of the Gentleman Cheat,The Case of the Gentleman Cheat,1954,26,"Crime,Drama",5.9,10,6,writer,writer,5,3,Alvin Boretz,1919,2010,"writer,miscellaneous,script_department"
tt83836789,Disc Jockey,Disc Jockey,1954,30,Comedy,5.6,10,8,writer,writer,1,3,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt56711470,Double Trouble,Double Trouble,1954,24,Comedy,5.6,6,8,writer,written by,1,4,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt14216196,The Bronc Buster,The Bronc Buster,1954,26,Comedy,5.6,7,6,writer,written by,1,9,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt94781044,The Moon or Bust,The Moon or Bust,1954,26,Comedy,6.1,11,7,writer,written by,1,2,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt42393333,The Seance,The Seance,1954,25,Comedy,5.6,6,8,writer,written by,1,14,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt60455791,The Lion Hunt,The Lion Hunt,1954,30,Comedy,5.0,6,6,writer,written by,1,8,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt93744704,Tiger Mulligan,Tiger Mulligan,1954,26,Comedy,5.6,6,8,writer,writer,1,10,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt61740396,The Other Woman,The Other Woman,1954,26,Comedy,6.0,8,7,writer,written by,1,11,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt86783221,Diamond in the Rough,Diamond in the Rough,1954,26,Comedy,5.4,7,6,writer,written by,1,12,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt55008677,OHara Gets Busted,OHara Gets Busted,1955,30,"Family,Western",5.2,10,7,cinematographer,director of photography,1,30,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt40551885,The Case of the Iron Curtain,The Case of the Iron Curtain,1955,30,"Crime,Drama",6.2,11,6,writer,written by,5,16,Alvin Boretz,1919,2010,"writer,miscellaneous,script_department"
tt85062186,Episode 22,Episode 22,1955,30,"Comedy,Music",8.4,6,6,writer,written by,2,2,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt50857598,Scoop Mulligan,Scoop Mulligan,1955,30,Comedy,5.9,9,8,writer,written by,1,18,John Fenton Murray,1917,1996,"writer,miscellaneous"
tt45317486,The Cheney Vase,The Cheney Vase,1955,25,"Comedy,Crime,Drama",7.0,1152,6,writer,written by,1,13,Robert Blees,1918,2015,"writer,producer,miscellaneous"
tt20675883,The Invaders,The Invaders,1956,30,"Family,Western",7.2,11,9,cinematographer,director of photography,3,14,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt33805230,The Little Fugitive,The Little Fugitive,1956,30,"Adventure,Family,Western",6.7,6,8,cinematographer,director of photography,1,7,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt73894538,Night Run,Night Run,1957,30,"Adventure,Western",7.7,11,8,cinematographer,director of photography,1,19,Fred Jackman Jr.,1913,1982,"cinematographer,director,special_effects"
tt55182587,Bilko Buys a Club,Bilko Buys a Club,1957,30,"Comedy,Family",7.2,23,9,producer,producer,3,10,Edward Montagne,1912,2003,"producer,production_manager,director"
