tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt69349162,They Came to Baghdad,They Came to Baghdad,1952,60,Drama,6.4,12,6,writer,story,4,35,Agatha Christie,1890,1976,"writer,camera_department"
tt46481681,The Red Signal,The Red Signal,1952,30,"Drama,Mystery,Thriller",6.7,41,6,writer,story,4,19,Agatha Christie,1890,1976,"writer,camera_department"
tt95262471,Holiday Affair,Holiday Affair,1955,53,"Comedy,Drama",6.7,21,6,writer,"story ""The Christmas Gift""",6,13,John D. Weaver,1912,2002,writer
tt46416832,A Murder Is Announced,A Murder Is Announced,1956,60,Drama,8.8,10,6,writer,"novel ""A Murder Is Announced""",6,5,Agatha Christie,1890,1976,"writer,camera_department"
tt48756258,Womans Work,Womans Work,1956,30,Drama,7.7,11,6,writer,screenplay,5,8,John D. Weaver,1912,2002,writer
tt77527044,Ingrid Bergman Joan Crawford Rock Hudson,Ingrid Bergman Joan Crawford Rock Hudson,1957,60,Comedy,1.1,114,10,writer,writer,3,25,Carl Reiner,1922,2020,"writer,producer,actor"
tt47461864,Buddy Can You Spare a Job,Buddy Can You Spare a Job,1961,30,"Comedy,Family",7.7,246,7,writer,created by,1,14,Carl Reiner,1922,2020,"writer,producer,actor"
tt99352089,Empress Carlottas Necklace,Empress Carlottas Necklace,1961,30,"Comedy,Family",7.9,254,6,writer,written by,1,12,Carl Reiner,1922,2020,"writer,producer,actor"
tt63516183,FortyFour Tickets,FortyFour Tickets,1961,30,"Comedy,Family",7.6,228,6,writer,written by,1,11,Carl Reiner,1922,2020,"writer,producer,actor"
tt98104741,Harrison B Harding of Camp Crowder MO,Harrison B Harding of Camp Crowder MO,1961,30,"Comedy,Family",7.4,256,6,writer,written by,1,6,Carl Reiner,1922,2020,"writer,producer,actor"
tt85500554,Jealousy,Jealousy,1961,30,"Comedy,Family",7.6,275,6,writer,written by,1,7,Carl Reiner,1922,2020,"writer,producer,actor"
tt51642529,My BlondeHaired Brunette,My BlondeHaired Brunette,1961,30,"Comedy,Family",8.1,366,6,writer,written by,1,2,Carl Reiner,1922,2020,"writer,producer,actor"
tt51089195,Oh How We Met the Night That We Danced,Oh How We Met the Night That We Danced,1961,30,"Comedy,Family",7.6,289,6,writer,written by,1,5,Carl Reiner,1922,2020,"writer,producer,actor"
tt48206825,Sally Is a Girl,Sally Is a Girl,1961,30,"Comedy,Family",7.7,244,7,writer,created by,1,13,Carl Reiner,1922,2020,"writer,producer,actor"
tt50028208,Sally and the Lab Technician,Sally and the Lab Technician,1961,30,"Comedy,Family",7.3,270,6,writer,written by,1,3,Carl Reiner,1922,2020,"writer,producer,actor"
tt57546951,The Meershatz Pipe,The Meershatz Pipe,1961,30,"Comedy,Family",7.2,253,6,writer,written by,1,10,Carl Reiner,1922,2020,"writer,producer,actor"
tt80109998,The Sick Boy and the Sitter,The Sick Boy and the Sitter,1961,30,"Comedy,Family",7.3,361,6,writer,written by,1,1,Carl Reiner,1922,2020,"writer,producer,actor"
tt24574952,To Tell or Not to Tell,To Tell or Not to Tell,1961,30,"Comedy,Family",7.8,246,7,writer,created by,1,8,Carl Reiner,1922,2020,"writer,producer,actor"
tt95735132,Washington vs the Bunny,Washington vs the Bunny,1961,30,"Comedy,Family",7.1,256,6,writer,written by,1,4,Carl Reiner,1922,2020,"writer,producer,actor"
tt16858329,The Unwelcome Houseguest,The Unwelcome Houseguest,1961,30,"Comedy,Family",7.5,242,6,writer,written by,1,9,Carl Reiner,1922,2020,"writer,producer,actor"
tt54511450,Hercule Poirot,Hercule Poirot,1962,30,"Comedy,Drama",8.0,10,6,writer,"story ""The Disappearance of Mr. Davenheim""",10,27,Agatha Christie,1890,1976,"writer,camera_department"
tt58769576,A Bird in the Head Hurts,A Bird in the Head Hurts,1962,30,"Comedy,Family",7.4,211,6,writer,written by,2,11,Carl Reiner,1922,2020,"writer,producer,actor"
tt25816984,A Word a Day,A Word a Day,1962,30,"Comedy,Family",7.3,214,7,writer,created by,1,20,Carl Reiner,1922,2020,"writer,producer,actor"
tt32871902,Father of the Week,Father of the Week,1962,30,"Comedy,Family",7.6,222,8,writer,created by,1,22,Carl Reiner,1922,2020,"writer,producer,actor"
tt52344328,Gesundheit Darling,Gesundheit Darling,1962,30,"Comedy,Family",7.6,210,6,writer,written by,2,12,Carl Reiner,1922,2020,"writer,producer,actor"
tt45466092,Hustling the Hustler,Hustling the Hustler,1962,30,"Comedy,Family",7.4,247,6,writer,written by,2,5,Carl Reiner,1922,2020,"writer,producer,actor"
tt85526479,I Am My Brothers Keeper,I Am My Brothers Keeper,1962,30,"Comedy,Family",7.5,227,6,writer,written by,1,26,Carl Reiner,1922,2020,"writer,producer,actor"
tt19079322,Like a Sister,Like a Sister,1962,30,"Comedy,Family",7.2,209,6,writer,written by,2,8,Carl Reiner,1922,2020,"writer,producer,actor"
tt48276109,My Husband Is Not a Drunk,My Husband Is Not a Drunk,1962,30,"Comedy,Family",8.3,288,6,writer,written by,2,6,Carl Reiner,1922,2020,"writer,producer,actor"
tt31412060,Never Name a Duck,Never Name a Duck,1962,30,"Comedy,Family",7.3,236,6,writer,written by,2,1,Carl Reiner,1922,2020,"writer,producer,actor"
tt69225547,One Angry Man,One Angry Man,1962,30,"Comedy,Family",8.1,251,8,writer,created by,1,24,Carl Reiner,1922,2020,"writer,producer,actor"
tt77069605,Punch Thy Neighbor,Punch Thy Neighbor,1962,30,"Comedy,Family",7.6,243,6,writer,written by,1,17,Carl Reiner,1922,2020,"writer,producer,actor"
tt22123344,Sol and the Sponsor,Sol and the Sponsor,1962,30,"Comedy,Family",7.7,238,7,writer,created by,1,29,Carl Reiner,1922,2020,"writer,producer,actor"
tt21927338,Somebody Has to Play Cleopatra,Somebody Has to Play Cleopatra,1962,30,"Comedy,Family",7.9,270,7,writer,created by,2,14,Carl Reiner,1922,2020,"writer,producer,actor"
tt77849610,The Attempted Marriage,The Attempted Marriage,1962,30,"Comedy,Family",7.8,240,6,writer,written by,2,3,Carl Reiner,1922,2020,"writer,producer,actor"
tt27031049,The Curious Thing About Women,The Curious Thing About Women,1962,30,"Comedy,Family",8.9,364,7,writer,created by,1,16,Carl Reiner,1922,2020,"writer,producer,actor"
