tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt62992106,The Big 22 Rifle for Christmas,The Big 22 Rifle for Christmas,1952,26,"Crime,Drama,Mystery",7.7,94,6,producer,producer,2,7,Michael Meshekoff,1911,1997,"producer,writer"
tt17911653,The Big Casing,The Big Casing,1952,30,"Crime,Drama,Mystery",7.8,62,5,producer,producer,1,13,Michael Meshekoff,1911,1997,"producer,writer"
tt85396526,The Big Jump,The Big Jump,1952,30,"Crime,Drama,Mystery",8.0,42,6,producer,producer,2,1,Michael Meshekoff,1911,1997,"producer,writer"
tt45854780,The Big Phone Call,The Big Phone Call,1952,30,"Crime,Drama,Mystery",7.3,83,6,producer,producer,1,12,Michael Meshekoff,1911,1997,"producer,writer"
tt94698788,The Big September Man,The Big September Man,1952,30,"Crime,Drama,Mystery",7.5,101,6,producer,producer,1,11,Michael Meshekoff,1911,1997,"producer,writer"
tt92840048,The Big Seventeen,The Big Seventeen,1952,30,"Crime,Drama,Mystery",6.9,96,6,producer,producer,2,4,Michael Meshekoff,1911,1997,"producer,writer"
tt95328479,The Big Sorrow,The Big Sorrow,1952,30,"Crime,Drama,Mystery",8.2,41,6,producer,producer,2,2,Michael Meshekoff,1911,1997,"producer,writer"
tt44782468,Self Made Man,Self Made Man,1952,30,Western,7.9,30,6,writer,creator,1,6,Ruth Woodman,1894,1970,writer
tt69940429,She Burns Green,She Burns Green,1952,26,Western,8.0,39,6,writer,creator,1,2,Ruth Woodman,1894,1970,writer
tt18704645,The Death Valley Kid,The Death Valley Kid,1952,25,Western,8.2,33,6,writer,creator,1,3,Ruth Woodman,1894,1970,writer
tt69199464,The Little Dressmaker of Bodie,The Little Dressmaker of Bodie,1952,30,Western,7.4,38,6,writer,creator,1,8,Ruth Woodman,1894,1970,writer
tt30578954,How Death Valley Got Its Name,How Death Valley Got Its Name,1952,30,Western,8.3,57,6,writer,creator,1,1,Ruth Woodman,1894,1970,writer
tt73074077,The Little Bullfrog Nugget,The Little Bullfrog Nugget,1952,25,Western,6.6,35,6,writer,creator,1,5,Ruth Woodman,1894,1970,writer
tt68920223,The Lost Pegleg Mine,The Lost Pegleg Mine,1952,30,Western,7.7,35,6,writer,creator,1,4,Ruth Woodman,1894,1970,writer
tt80106706,Self Made Man,Self Made Man,1952,30,Western,7.9,30,7,producer,producer,1,6,Dorrell McGowan,1899,1997,"producer,writer,director"
tt12026200,She Burns Green,She Burns Green,1952,26,Western,8.0,39,7,producer,producer,1,2,Dorrell McGowan,1899,1997,"producer,writer,director"
tt71965190,The Death Valley Kid,The Death Valley Kid,1952,25,Western,8.2,33,7,producer,producer,1,3,Dorrell McGowan,1899,1997,"producer,writer,director"
