tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt94203716,Public Servant,Public Servant,1951,60,Drama,6.9,11,7,writer,writer,3,23,Judson Philips,1903,1989,writer
tt48996328,The Blonde Tigress,The Blonde Tigress,1952,25,"Crime,Drama",6.6,11,8,cinematographer,director of photography,1,10,Guy Roe,1903,1959,"cinematographer,camera_department"
tt34014380,The Phantom,The Phantom,1952,26,"Crime,Drama",6.9,14,9,cinematographer,director of photography,1,8,Guy Roe,1903,1959,"cinematographer,camera_department"
tt99083596,The Unholy Three,The Unholy Three,1952,26,"Crime,Drama",6.1,17,9,cinematographer,director of photography,2,2,Guy Roe,1903,1959,"cinematographer,camera_department"
tt11480436,Alvin Karpis,Alvin Karpis,1952,26,"Crime,Drama",6.5,10,9,cinematographer,director of photography,1,3,Guy Roe,1903,1959,"cinematographer,camera_department"
tt90888935,Dillinger,Dillinger,1952,26,"Crime,Drama",5.9,9,8,cinematographer,director of photography,2,4,Guy Roe,1903,1959,"cinematographer,camera_department"
tt27428223,The Evil Within,The Evil Within,1953,30,"Drama,Horror,Mystery",7.1,95,6,writer,writer,2,37,Manya Starr,1921,2000,"writer,producer"
tt29309032,Crash of the Moons Chapter I,Crash of the Moons Chapter I,1954,26,"Family,Sci-Fi",5.1,33,8,cinematographer,director of photography,1,21,Guy Roe,1903,1959,"cinematographer,camera_department"
tt83556757,Crash of Moons Chapter II,Crash of Moons Chapter II,1954,26,"Family,Sci-Fi",5.7,20,10,cinematographer,director of photography,1,22,Guy Roe,1903,1959,"cinematographer,camera_department"
tt64648739,Anything Goes,Anything Goes,1954,60,"Comedy,Romance",6.6,76,8,writer,written for television by,4,22,Herbert Baker,1920,1983,"writer,soundtrack,miscellaneous"
tt93590152,Circus Day Ted DeWayne Troupe Mickey Mouse Club Serial What I Want to Be  Part 4,Circus Day Ted DeWayne Troupe Mickey Mouse Club Serial What I Want to Be  Part 4,1955,60,"Comedy,Drama,Family",7.6,16,5,director,cartoon director,1,4,Bill Justice,1914,2011,"animation_department,director,miscellaneous"
tt45377961,Circus Day Ted DeWayne Troupe Mickey Mouse Club Serial What I Want to Be  Part 4,Circus Day Ted DeWayne Troupe Mickey Mouse Club Serial What I Want to Be  Part 4,1955,60,"Comedy,Drama,Family",7.6,16,10,writer,cartoon story,1,4,Nick George,1910,1977,"writer,animation_department,art_department"
tt48042453,The Amy Moore Story,The Amy Moore Story,1955,30,Drama,5.5,18,9,cinematographer,director of photography,1,1,Guy Roe,1903,1959,"cinematographer,camera_department"
tt19363792,The Traveling Salesman,The Traveling Salesman,1955,30,Drama,7.5,10,9,cinematographer,director of photography,1,20,Guy Roe,1903,1959,"cinematographer,camera_department"
tt45837804,At Home with Donald Duck,At Home with Donald Duck,1956,60,"Adventure,Drama,Family",7.4,11,8,writer,writer,3,11,Nick George,1910,1977,"writer,animation_department,art_department"
tt66825390,At Home with Donald Duck,At Home with Donald Duck,1956,60,"Adventure,Drama,Family",7.4,11,9,writer,writer,3,11,Dick Kinney,1916,1985,"writer,animation_department,actor"
tt98881547,At Home with Donald Duck,At Home with Donald Duck,1956,60,"Adventure,Drama,Family",7.4,11,10,writer,writer,3,11,Milt Schaffer,1917,1993,"writer,animation_department,art_department"
tt48756034,Plutos Day,Plutos Day,1956,60,"Adventure,Drama,Family",7.4,11,7,writer,story,3,12,Milt Schaffer,1917,1993,"writer,animation_department,art_department"
tt54565314,A Quiet Sunday in San Ardo,A Quiet Sunday in San Ardo,1956,30,Western,7.2,39,8,producer,producer,1,8,Hal Hudson,1908,1999,"producer,writer,actor"
tt72732732,Courage Is a Gun,Courage Is a Gun,1956,30,Western,7.7,33,7,producer,producer,1,11,Hal Hudson,1908,1999,"producer,writer,actor"
tt27474028,Death Watch,Death Watch,1956,30,Western,6.4,37,7,producer,producer,1,6,Hal Hudson,1908,1999,"producer,writer,actor"
tt54653862,Muletown Gold Strike,Muletown Gold Strike,1956,30,Western,7.8,36,7,producer,producer,1,12,Hal Hudson,1908,1999,"producer,writer,actor"
tt85221452,Return to Nowhere,Return to Nowhere,1956,30,Western,7.4,32,9,producer,producer,1,10,Hal Hudson,1908,1999,"producer,writer,actor"
tt88003306,Stage for Tucson,Stage for Tucson,1956,30,Western,8.0,43,8,producer,producer,1,7,Hal Hudson,1908,1999,"producer,writer,actor"
tt21705562,Star Over Texas,Star Over Texas,1956,30,Western,7.2,33,7,producer,producer,1,13,Hal Hudson,1908,1999,"producer,writer,actor"
