tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt43002691,Burglar,Burglar,1953,30,"Comedy,Fantasy",7.4,8,7,writer,screenplay,1,9,Stephen Sondheim,1930,2021,"soundtrack,music_department,writer"
tt62766323,Georges Old Flame,Georges Old Flame,1954,30,"Comedy,Fantasy",6.1,20,8,writer,written by,1,39,Stephen Sondheim,1930,2021,"soundtrack,music_department,writer"
tt18360626,Trip to Lisbon,Trip to Lisbon,1954,30,"Comedy,Fantasy",6.5,15,8,writer,writer,1,19,Stephen Sondheim,1930,2021,"soundtrack,music_department,writer"
tt33808148,Decorating,Decorating,1954,30,"Comedy,Fantasy",7.2,17,7,writer,written by,1,17,Stephen Sondheim,1930,2021,"soundtrack,music_department,writer"
tt40369945,Atomic Attack,Atomic Attack,1954,50,Drama,5.6,110,8,producer,producer,1,15,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt57081957,The Queue,The Queue,1955,30,Western,7.7,214,6,writer,screenplay by,1,10,Sam Peckinpah,1925,1984,"writer,director,producer"
tt48424663,Cooter,Cooter,1956,30,Western,8.3,196,6,writer,screenplay by,1,27,Sam Peckinpah,1925,1984,"writer,director,producer"
tt54815396,How to Die for Nothing,How to Die for Nothing,1956,30,Western,7.8,170,6,writer,screenplay by,1,31,Sam Peckinpah,1925,1984,"writer,director,producer"
tt76508492,Legal Revenge,Legal Revenge,1956,30,Western,8.1,193,6,writer,screenplay by,2,8,Sam Peckinpah,1925,1984,"writer,director,producer"
tt96779129,Poor Pearl,Poor Pearl,1956,30,Western,7.5,199,6,writer,screenplay by,2,13,Sam Peckinpah,1925,1984,"writer,director,producer"
tt77370097,The Guitar,The Guitar,1956,30,Western,8.5,215,6,writer,screenplay by,1,35,Sam Peckinpah,1925,1984,"writer,director,producer"
tt68551280,The Round Up,The Round Up,1956,30,Western,8.6,233,6,writer,screenplay by,2,4,Sam Peckinpah,1925,1984,"writer,director,producer"
tt80180384,Yorky,Yorky,1956,30,Western,7.7,191,6,writer,screenplay by,1,18,Sam Peckinpah,1925,1984,"writer,director,producer"
tt35386118,The Assassin,The Assassin,1957,30,Western,6.8,8,7,writer,teleplay,1,29,Sam Peckinpah,1925,1984,"writer,director,producer"
tt52322091,How to Kill a Woman,How to Kill a Woman,1957,30,Western,8.1,175,6,writer,screenplay by,3,12,Sam Peckinpah,1925,1984,"writer,director,producer"
tt60330833,Jealousy,Jealousy,1957,30,Western,6.8,160,6,writer,screenplay by,2,39,Sam Peckinpah,1925,1984,"writer,director,producer"
tt60510328,The Town,The Town,1957,30,Western,7.9,38,6,writer,writer,1,11,Sam Peckinpah,1925,1984,"writer,director,producer"
tt53791702,Apache Gold,Apache Gold,1957,30,Western,7.7,58,6,writer,teleplay and story,2,3,Sam Peckinpah,1925,1984,"writer,director,producer"
tt27634604,The Defender Part 1,The Defender Part 1,1957,60,Drama,7.9,120,8,producer,producer,9,20,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt65993402,The Defender Part 2,The Defender Part 2,1957,60,Drama,7.7,71,8,producer,producer,9,21,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt21091409,The Hollywood Complex,The Hollywood Complex,1957,60,Drama,6.8,9,9,producer,producer,9,19,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt37147371,Harvey,Harvey,1958,90,"Comedy,Drama,History",8.6,21,8,writer,adaptation,2,1,Audrey Maas,1936,1975,"writer,producer,miscellaneous"
tt32177319,The Man Who Didnt Fly,The Man Who Didnt Fly,1958,60,Drama,8.3,12,9,writer,story editor,11,40,Audrey Maas,1936,1975,"writer,producer,miscellaneous"
tt98581390,The 80 Yard Run,The 80 Yard Run,1958,90,"Comedy,Crime,Drama",5.9,13,7,writer,story,2,19,Irwin Shaw,1913,1984,"writer,producer"
tt80357982,Bottleman,Bottleman,1958,30,Western,8.0,173,7,writer,screenplay by,3,28,Sam Peckinpah,1925,1984,"writer,director,producer"
tt69072150,Dirt,Dirt,1958,30,Western,7.6,181,6,writer,screenplay by,3,25,Sam Peckinpah,1925,1984,"writer,director,producer"
tt19181031,The Singer,The Singer,1958,26,Western,7.9,113,7,writer,written by,1,22,Sam Peckinpah,1925,1984,"writer,director,producer"
tt52116505,Home Ranch,Home Ranch,1958,30,"Family,Western",8.0,235,6,writer,written by,1,2,Sam Peckinpah,1925,1984,"writer,director,producer"
tt90976441,The Sharpshooter,The Sharpshooter,1958,30,"Family,Western",8.5,353,6,writer,written by,1,1,Sam Peckinpah,1925,1984,"writer,director,producer"
tt90001339,Johnny Ringos Last Ride,Johnny Ringos Last Ride,1958,30,Western,7.7,39,6,writer,teleplay,1,19,Sam Peckinpah,1925,1984,"writer,director,producer"
tt37861738,The Sharpshooter,The Sharpshooter,1958,30,Western,8.7,16,6,writer,writer,2,21,Sam Peckinpah,1925,1984,"writer,director,producer"
tt42926440,The Fallen Idol,The Fallen Idol,1959,90,"Comedy,Drama,History",8.7,12,8,writer,writer,3,2,Audrey Maas,1936,1975,"writer,producer,miscellaneous"
tt68362201,The Velvet Alley,The Velvet Alley,1959,90,"Comedy,Crime,Drama",8.1,33,7,producer,producer,3,16,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt10219529,A Marriage of Strangers,A Marriage of Strangers,1959,90,"Comedy,Crime,Drama",7.6,9,7,producer,producer,3,32,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt89159345,Judgment at Nuremberg,Judgment at Nuremberg,1959,90,"Comedy,Crime,Drama",7.9,66,7,producer,producer,3,28,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt56022570,Klondike Fever,Klondike Fever,1960,30,"Adventure,Western",8.2,10,6,writer,teleplay,1,1,Sam Peckinpah,1925,1984,"writer,director,producer"
tt11964059,Dos Pinos,Dos Pinos,1960,30,Western,7.6,47,7,writer,creator,1,5,Sam Peckinpah,1925,1984,"writer,director,producer"
tt72634733,Ghost of a Chance,Ghost of a Chance,1960,30,Western,7.4,41,7,writer,creator,1,9,Sam Peckinpah,1925,1984,"writer,director,producer"
tt58637114,Going Home,Going Home,1960,30,Western,7.1,42,7,writer,creator,1,11,Sam Peckinpah,1925,1984,"writer,director,producer"
tt61246161,Line Camp,Line Camp,1960,30,Western,8.4,49,6,writer,creator,1,10,Sam Peckinpah,1925,1984,"writer,director,producer"
tt31731096,Mrs Kennedy,Mrs Kennedy,1960,30,Western,7.0,55,7,writer,creator,1,4,Sam Peckinpah,1925,1984,"writer,director,producer"
tt31780397,School Days,School Days,1960,30,Western,7.9,61,7,writer,writer,1,2,Sam Peckinpah,1925,1984,"writer,director,producer"
tt51917569,The Old Man,The Old Man,1960,30,Western,7.8,49,6,writer,written by,1,8,Sam Peckinpah,1925,1984,"writer,director,producer"
tt57379962,Treasure,Treasure,1960,30,Western,7.3,45,7,writer,creator,1,7,Sam Peckinpah,1925,1984,"writer,director,producer"
tt42156913,Jeff,Jeff,1960,30,Western,8.0,76,8,cinematographer,director of photography,1,1,Lucien Ballard,1904,1988,"cinematographer,camera_department,miscellaneous"
tt69006648,The Courting of Libby,The Courting of Libby,1960,30,Western,6.9,45,8,cinematographer,director of photography,1,6,Lucien Ballard,1904,1988,"cinematographer,camera_department,miscellaneous"
tt15530452,Tomorrow,Tomorrow,1960,90,"Comedy,Crime,Drama",9.0,20,8,producer,producer,4,12,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt52620274,The Picture of Dorian Gray,The Picture of Dorian Gray,1961,60,Drama,5.3,6,7,writer,adaptation,1,1,Audrey Maas,1936,1975,"writer,producer,miscellaneous"
tt91960600,Death Across the Counter,Death Across the Counter,1961,60,"Crime,Drama",8.4,31,7,producer,producer,1,3,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt96737602,Gideons Follies,Gideons Follies,1961,60,"Crime,Drama",6.4,23,8,producer,producer,1,15,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt22849932,Killer Instinct,Killer Instinct,1961,60,"Crime,Drama",8.4,42,8,producer,producer,1,2,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt81713743,Perjury,Perjury,1961,60,"Crime,Drama",8.3,22,8,producer,producer,1,12,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt39665064,Quality of Mercy,Quality of Mercy,1961,60,"Crime,Drama",7.9,36,7,producer,producer,1,1,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt58159437,The Accident,The Accident,1961,60,"Crime,Drama",7.4,19,7,producer,producer,1,8,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt22922665,The Attack,The Attack,1961,60,"Crime,Drama",8.7,28,8,producer,producer,1,13,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt92652258,The Best Defense,The Best Defense,1961,60,"Crime,Drama",7.9,19,8,producer,producer,1,16,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt89360690,The Boy Between,The Boy Between,1961,60,"Crime,Drama",7.6,22,8,producer,producer,1,6,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt28022578,The Hundred Lives of Harry Simms,The Hundred Lives of Harry Simms,1961,60,"Crime,Drama",8.1,26,8,producer,producer,1,7,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt57300269,The Man with the Concrete Thumb,The Man with the Concrete Thumb,1961,60,"Crime,Drama",7.8,17,8,producer,producer,1,10,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt77262575,The Prowler,The Prowler,1961,60,"Crime,Drama",7.7,19,8,producer,producer,1,14,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt58240459,The Riot,The Riot,1961,60,"Crime,Drama",7.9,26,8,producer,producer,1,4,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt67252567,The Treadmill,The Treadmill,1961,60,"Crime,Drama",7.5,18,8,producer,producer,1,11,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt68085318,The Trial of Jenny Scott,The Trial of Jenny Scott,1961,60,"Crime,Drama",8.1,19,7,producer,producer,1,9,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt76081149,The Young Lovers,The Young Lovers,1961,60,"Crime,Drama",7.3,25,8,producer,producer,1,5,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt44290809,Safari,Safari,1962,60,"Comedy,Drama",6.4,11,10,cinematographer,director of photography,1,27,Lucien Ballard,1904,1988,"cinematographer,camera_department,miscellaneous"
tt12977043,The Clocks,The Clocks,1962,60,"Comedy,Drama",8.2,35,9,cinematographer,director of photography,1,26,Lucien Ballard,1904,1988,"cinematographer,camera_department,miscellaneous"
tt86612582,A Mans Castle,A Mans Castle,1962,60,Drama,7.0,6,9,cinematographer,director of photography,1,26,Lucien Ballard,1904,1988,"cinematographer,camera_department,miscellaneous"
tt77476978,Along Came a Spider,Along Came a Spider,1962,60,"Crime,Drama",8.2,13,8,producer,producer,1,31,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt51443311,Reunion with Death,Reunion with Death,1962,60,"Crime,Drama",8.4,24,8,producer,producer,1,29,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt25901812,Storm at Birch Glen,Storm at Birch Glen,1962,60,"Crime,Drama",7.7,15,8,producer,producer,1,19,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt14004197,The Bedside Murder,The Bedside Murder,1962,60,"Crime,Drama",8.5,18,8,producer,producer,1,17,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt10428592,The Benefactor,The Benefactor,1962,60,"Crime,Drama",8.3,36,8,producer,producer,1,30,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt66568574,The Broken Barrelhead,The Broken Barrelhead,1962,60,"Crime,Drama",8.4,16,8,producer,producer,1,32,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt70344808,The Crusader,The Crusader,1962,60,"Crime,Drama",7.9,11,8,producer,producer,1,23,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt80616128,The Empty Chute,The Empty Chute,1962,60,"Crime,Drama",8.0,16,8,producer,producer,1,22,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt77724756,The Hickory Indian,The Hickory Indian,1962,60,"Crime,Drama",7.9,15,8,producer,producer,1,24,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt50529665,The Iron Man,The Iron Man,1962,60,"Crime,Drama",8.0,13,8,producer,producer,1,25,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt82093033,The Last Six Months,The Last Six Months,1962,60,"Crime,Drama",8.0,14,8,producer,producer,1,27,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt73486078,The Locked Room,The Locked Room,1962,60,"Crime,Drama",8.3,17,8,producer,producer,1,21,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt42577775,The Naked Heiress,The Naked Heiress,1962,60,"Crime,Drama",8.2,16,8,producer,producer,1,28,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt85409482,The Point Shaver,The Point Shaver,1962,60,"Crime,Drama",8.0,13,8,producer,producer,1,20,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt79443577,The Search,The Search,1962,60,"Crime,Drama",8.2,21,7,producer,producer,1,18,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt20501470,The Tarnished Cross,The Tarnished Cross,1962,60,"Crime,Drama",7.9,17,7,producer,producer,1,26,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt80100368,The Whistling Shrimp,The Whistling Shrimp,1963,60,"Drama,War",6.8,6,7,producer,producer,1,8,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt75037051,A Question of Mercy,A Question of Mercy,1963,60,Drama,8.1,12,7,producer,producer,1,24,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt61561180,Noon Wine,Noon Wine,1966,51,"Comedy,Drama,Musical",7.3,170,7,producer,producer,1,10,Daniel Melnick,1932,2009,"producer,miscellaneous"
tt92714020,Steam Bath  Chicken Little,Steam Bath  Chicken Little,1966,25,Comedy,6.4,8,8,producer,producer,1,1,Daniel Melnick,1932,2009,"producer,miscellaneous"
tt59079707,The Old Man  the She,The Old Man  the She,1967,30,"Comedy,Romance",7.2,13,7,producer,producer,1,1,Daniel Melnick,1932,2009,"producer,miscellaneous"
tt70820291,Dear Friends,Dear Friends,1967,90,Drama,7.8,9,7,producer,producer,1,3,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt19250245,The People Next Door,The People Next Door,1968,90,Drama,6.6,8,7,producer,producer,2,1,Herbert Brodkin,1912,1990,"producer,set_decorator,actor"
tt22062070,Crack Shot,Crack Shot,1969,52,Crime,8.1,7,7,producer,producer,1,3,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt53287843,Dog Eat Dog,Dog Eat Dog,1969,51,Crime,8.4,5,7,producer,producer,1,5,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt41748972,Grounded,Grounded,1969,50,Crime,8.4,5,7,producer,producer,1,2,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt59184097,The Arrangement,The Arrangement,1969,52,Crime,7.6,5,7,producer,producer,1,8,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt13053370,The Big Spender,The Big Spender,1969,52,Crime,8.2,6,7,producer,producer,1,4,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt62512425,The Great Bullion Robbery,The Great Bullion Robbery,1969,50,Crime,8.7,7,6,writer,writer,1,1,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt23341527,Fiddler on the Hoof Episode 1,Fiddler on the Hoof Episode 1,1971,51,Drama,6.4,20,7,writer,writer,1,10,Douglas Livingstone,1934,2021,"writer,actor,producer"
tt17149911,Fiddler on the Hoof Episode 2,Fiddler on the Hoof Episode 2,1971,50,Drama,6.2,19,7,writer,writer,1,11,Douglas Livingstone,1934,2021,"writer,actor,producer"
tt22206575,A Cry for Help,A Cry for Help,1971,50,Drama,8.1,118,7,producer,producer,1,6,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt94020619,A Suitable Marriage,A Suitable Marriage,1971,51,Drama,8.1,127,7,producer,producer,1,5,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt79843378,Board Wages,Board Wages,1971,48,Drama,7.4,121,8,producer,producer,1,3,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt54058967,On Trial,On Trial,1971,50,Drama,7.6,180,7,producer,producer,1,1,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt10929209,The Mistress and the Maids,The Mistress and the Maids,1971,50,Drama,7.7,143,8,producer,producer,1,2,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt45520592,The Path of Duty,The Path of Duty,1971,49,Drama,7.9,113,7,producer,producer,1,4,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt65814452,A Pair of Exiles,A Pair of Exiles,1972,50,Drama,8.2,104,7,producer,producer,2,2,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt70226518,A Special Mischief,A Special Mischief,1972,50,Drama,7.9,94,7,producer,producer,2,10,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt13381768,A Voice from the Past,A Voice from the Past,1972,51,Drama,7.5,107,7,producer,producer,1,10,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt95986061,An Object of Value,An Object of Value,1972,50,Drama,7.8,93,7,producer,producer,2,9,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt74954309,For Love of Love,For Love of Love,1972,49,Drama,7.8,101,7,producer,producer,1,13,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt84099098,Guest of Honour,Guest of Honour,1972,48,Drama,8.7,112,8,producer,producer,2,5,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt28758275,I Dies from Love,I Dies from Love,1972,50,Drama,8.6,144,8,producer,producer,1,8,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt76062836,Magic Casements,Magic Casements,1972,50,Drama,8.2,132,6,writer,writer,1,7,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt31800608,Married Love,Married Love,1972,50,Drama,7.8,92,7,producer,producer,2,3,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt34804516,Out of the Everywhere,Out of the Everywhere,1972,50,Drama,8.0,101,9,producer,producer,2,8,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt60615380,The Key of the Door,The Key of the Door,1972,51,Drama,7.3,110,6,writer,writer,1,12,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt93494354,The New Man,The New Man,1972,50,Drama,7.7,99,7,producer,producer,2,1,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt37491394,The Swedish Tiger,The Swedish Tiger,1972,52,Drama,5.4,147,7,producer,producer,1,11,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt83454435,Whom God hath Joined,Whom God hath Joined,1972,49,Drama,8.0,94,7,producer,producer,2,4,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt50918017,Why Is Her Door Locked,Why Is Her Door Locked,1972,50,Drama,8.2,120,7,producer,producer,1,9,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt94486347,The Missing QCs,The Missing QCs,1973,51,"Crime,Drama,Mystery",6.4,38,6,writer,adaptation,2,11,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt30957503,A Change of Scene,A Change of Scene,1973,51,Drama,8.4,93,7,producer,producer,3,3,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt10870440,A Family Gathering,A Family Gathering,1973,50,Drama,8.4,96,8,producer,producer,2,13,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt66657097,A Family Secret,A Family Secret,1973,51,Drama,8.2,88,7,producer,producer,3,4,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt43487623,A House Divided,A House Divided,1973,51,Drama,8.8,108,7,producer,producer,3,2,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt42654896,Desirous of Change,Desirous of Change,1973,51,Drama,6.6,100,7,producer,producer,3,6,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt23148017,Goodwill to All Men,Goodwill to All Men,1973,51,Drama,8.3,95,7,producer,producer,3,9,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt32392314,Roses Pigeon,Roses Pigeon,1973,52,Drama,7.7,86,7,producer,producer,3,5,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt36964464,The Bolter,The Bolter,1973,50,Drama,7.9,88,6,writer,writer,3,8,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt82377975,The Fruits of Love,The Fruits of Love,1973,51,Drama,8.2,94,6,writer,writer,2,11,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt91851465,The Wages of Sin,The Wages of Sin,1973,51,Drama,8.1,87,7,producer,producer,2,12,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt51407904,What the Footman Saw,What the Footman Saw,1973,50,Drama,7.3,84,7,producer,producer,3,10,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt60155922,Word of Honour,Word of Honour,1973,51,Drama,7.7,86,7,producer,producer,3,7,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt10443350,Miss Forrest,Miss Forrest,1973,50,Drama,8.4,106,7,producer,producer,3,1,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt18168802,A Patriotic Offering,A Patriotic Offering,1974,50,Drama,8.1,87,8,producer,producer,4,1,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt16734140,A Perfect Stranger,A Perfect Stranger,1974,52,Drama,8.0,87,7,producer,producer,3,11,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt91269915,Facing Fearful Odds,Facing Fearful Odds,1974,51,Drama,7.7,75,6,writer,writer,4,12,John Hawkesworth,1920,2003,"writer,producer,art_department"
tt57610505,Home Fires,Home Fires,1974,51,Drama,7.7,77,7,producer,producer,4,6,John Hawkesworth,1920,2003,"writer,producer,art_department"
