tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt83797652,The Medium,The Medium,1948,60,Drama,4.8,37,8,writer,teleplay,1,3,Worthington Miner,1900,1982,"producer,writer,director"
tt50593318,Suspicion,Suspicion,1949,30,"Drama,Mystery,Thriller",6.7,46,6,writer,teleplay,2,10,Joseph Liss,1911,1988,"writer,script_department,editor"
tt53406311,Man in the House,Man in the House,1949,30,"Drama,Mystery,Thriller",6.4,34,6,writer,adapted by,2,13,Joseph Liss,1911,1988,"writer,script_department,editor"
tt43550516,Flowers from a Stranger,Flowers from a Stranger,1949,59,Drama,5.6,47,8,writer,adapted by,1,15,Worthington Miner,1900,1982,"producer,writer,director"
tt41830026,Henry IV,Henry IV,1949,60,Drama,5.2,14,9,producer,producer,2,13,Worthington Miner,1900,1982,"producer,writer,director"
tt73144232,Jane Eyre,Jane Eyre,1949,60,Drama,6.1,45,9,producer,producer,2,14,Worthington Miner,1900,1982,"producer,writer,director"
tt98171838,Julius Caesar,Julius Caesar,1949,60,Drama,7.1,14,7,writer,teleplay,1,8,Worthington Miner,1900,1982,"producer,writer,director"
tt91429370,June Moon,June Moon,1949,60,Drama,5.9,43,10,producer,producer,1,19,Worthington Miner,1900,1982,"producer,writer,director"
tt86644406,Mary Poppins,Mary Poppins,1949,60,Drama,7.5,11,7,writer,adaptation,2,15,Worthington Miner,1900,1982,"producer,writer,director"
tt81429962,Of Human Bondage,Of Human Bondage,1949,60,Drama,7.0,34,9,producer,producer,2,11,Worthington Miner,1900,1982,"producer,writer,director"
tt74590507,The Glass Key,The Glass Key,1949,60,Drama,6.3,15,8,writer,adaptation,1,13,Worthington Miner,1900,1982,"producer,writer,director"
tt56830532,The Rival Dummy,The Rival Dummy,1949,60,Drama,6.9,12,8,writer,adaptation,2,2,Worthington Miner,1900,1982,"producer,writer,director"
