tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt23082774,The Swan,The Swan,1950,30,Drama,6.8,9,7,writer,play,2,29,Ferenc Molnár,1878,1952,"writer,miscellaneous,actor"
tt63394206,Gang Murder,Gang Murder,1951,30,"Crime,Drama",7.2,9,6,writer,original screenplay by,1,10,Herbert Purdom,1921,1993,"writer,producer"
tt24635810,Oil Field Murder,Oil Field Murder,1951,30,"Crime,Drama",6.8,13,6,writer,original screenplay by,1,3,Herbert Purdom,1921,1993,"writer,producer"
tt74248595,Scar Hand,Scar Hand,1951,30,"Crime,Drama",7.6,8,6,writer,original screenplay,1,7,Herbert Purdom,1921,1993,"writer,producer"
tt82387530,Robber Crow,Robber Crow,1952,30,Western,7.3,22,7,writer,original screenplay,2,19,Herbert Purdom,1921,1993,"writer,producer"
tt46099014,Queen of Thieves,Queen of Thieves,1952,30,"Crime,Drama",6.9,15,9,writer,original story by,2,8,Herbert Purdom,1921,1993,"writer,producer"
tt57053356,Alvin Karpis,Alvin Karpis,1952,26,"Crime,Drama",6.5,10,7,writer,written by,1,3,Herbert Purdom,1921,1993,"writer,producer"
tt22789179,Bounty Jumpers,Bounty Jumpers,1952,30,Western,5.2,11,6,writer,screenplay,1,10,William R. Cox,1901,1988,"writer,music_department"
tt91439271,Halloween Party,Halloween Party,1952,30,"Comedy,Drama,Family",6.7,41,7,writer,television play,1,5,Ben Gershman,1907,1995,writer
tt51669099,David the Babysitter,David the Babysitter,1952,30,"Comedy,Drama,Family",7.5,26,5,writer,television play,1,7,Ben Gershman,1907,1995,writer
tt84199768,Day After Thanksgiving,Day After Thanksgiving,1952,30,"Comedy,Drama,Family",7.6,21,5,writer,television play,1,9,Ben Gershman,1907,1995,writer
tt90022007,Harriets Hairdo,Harriets Hairdo,1952,30,"Comedy,Drama,Family",7.8,12,6,writer,television play,1,11,Ben Gershman,1907,1995,writer
tt52602092,Rick Goes to a Dance,Rick Goes to a Dance,1952,30,"Comedy,Drama,Family",7.5,21,6,writer,television play,1,8,Ben Gershman,1907,1995,writer
tt33810593,Riviera Ballet,Riviera Ballet,1952,30,"Comedy,Drama,Family",7.3,31,7,writer,television play,1,6,Ben Gershman,1907,1995,writer
tt74708948,The Fall Guy,The Fall Guy,1952,30,"Comedy,Drama,Family",7.3,48,6,writer,television play,1,4,Ben Gershman,1907,1995,writer
tt86745731,The Pills,The Pills,1952,30,"Comedy,Drama,Family",7.2,41,7,writer,television play,1,3,Ben Gershman,1907,1995,writer
tt66790168,The Poet,The Poet,1952,30,"Comedy,Drama,Family",8.1,12,6,writer,television play,1,2,Ben Gershman,1907,1995,writer
