tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt22156775,The Devils Daughters,The Devils Daughters,1951,30,"Crime,Drama",7.2,9,7,cinematographer,director of photography,1,16,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt84892135,Split Second,Split Second,1952,25,Drama,8.0,8,9,cinematographer,director of photography,1,7,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt61962307,Death by Dictation,Death by Dictation,1952,30,"Crime,Drama",7.2,9,8,cinematographer,director of photography,1,18,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt22498893,Deep Six,Deep Six,1952,30,"Crime,Drama",6.6,15,9,cinematographer,director of photography,2,5,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt54593469,Queen of Thieves,Queen of Thieves,1952,30,"Crime,Drama",6.9,15,10,cinematographer,director of photography,2,8,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt70277842,Red Hot Murder,Red Hot Murder,1952,30,"Crime,Drama",7.0,7,8,cinematographer,director of photography,1,24,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt52198375,Grey Market,Grey Market,1952,30,Adventure,6.7,7,6,writer,teleplay,1,2,Alan Woods,1918,2008,writer
tt51041833,The Heist Job,The Heist Job,1953,30,"Crime,Drama",6.8,19,9,cinematographer,director of photography,2,17,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt27284991,False Face,False Face,1953,30,"Crime,Drama",6.7,13,8,cinematographer,director of photography,2,27,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt88696210,Hired Hand,Hired Hand,1953,30,"Crime,Drama",6.6,10,8,cinematographer,director of photography,2,23,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt70541249,Shoot the Works,Shoot the Works,1953,30,"Crime,Drama",7.4,10,8,cinematographer,director of photography,2,24,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt46055983,The Friendly Gesture,The Friendly Gesture,1953,30,"Crime,Drama",6.6,11,8,cinematographer,director of photography,2,16,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt56355617,The Motorcycle Kid,The Motorcycle Kid,1953,26,"Crime,Drama",6.1,7,9,cinematographer,director of photography,2,25,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt77047040,Purloined Printing Press,Purloined Printing Press,1953,30,Drama,7.8,6,8,cinematographer,director of photography,1,13,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt44493158,The Jet Engine,The Jet Engine,1953,30,Drama,8.2,6,8,cinematographer,director of photography,1,9,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt28138380,Meet Mr Murphy,Meet Mr Murphy,1953,30,Comedy,7.9,13,6,writer,teleplay,3,18,Alan Woods,1918,2008,writer
tt55384033,Buried Treasure,Buried Treasure,1953,30,Comedy,6.3,12,6,writer,teleplay,2,19,Alan Woods,1918,2008,writer
tt55528326,A Horse on Vern,A Horse on Vern,1953,30,Comedy,7.4,11,6,writer,teleplay,2,25,Alan Woods,1918,2008,writer
tt97722940,To Health with Yoga,To Health with Yoga,1953,30,Comedy,6.7,14,6,writer,teleplay,2,23,Alan Woods,1918,2008,writer
tt15253762,Delinquent Margie,Delinquent Margie,1953,30,Comedy,7.7,12,6,writer,teleplay,2,30,Alan Woods,1918,2008,writer
tt30692369,Marriage by Mail,Marriage by Mail,1954,30,Western,8.1,11,9,cinematographer,director of photography,4,19,Curt Fetters,1901,1979,"cinematographer,camera_department"
tt67247382,No Clothes for the Party,No Clothes for the Party,1954,30,Comedy,5.6,7,9,cinematographer,director of photography,1,1,Curt Fetters,1901,1979,"cinematographer,camera_department"
